cell_id,cycle,QDischarge,QCharge,IR,Tmax,Tavg,chargetime
cell_0,292.0,1.0700173,1.0661348,0.016774878,35.88522,31.510349237924878,13.475466666666518
cell_0,293.0,1.0698297,1.0687321,0.01679245,35.969723,31.584427738973883,13.42530666666668
cell_0,294.0,1.0646312,1.0680985,0.016785011,35.951969,31.563095418732736,13.425371666666372
cell_0,295.0,1.06767,1.0687852,0.016801594,35.949444,31.6015138535032,13.339753333333162
cell_0,296.0,1.0670372,1.0693929,0.016808206,35.930389,31.556603606946943,13.425655000000067
cell_0,297.0,1.0699611,1.0665953,0.01680484,35.855293,31.55305806943189,13.441388333333695
cell_0,298.0,1.0698364,1.0689996,0.016802125,35.904423,31.54208799999997,13.425708333333509
cell_0,299.0,1.0697434,1.0696323,0.016813623,35.955631,31.62646260933218,13.424906666667084
cell_0,300.0,1.0696157,1.0683858,0.01679863,35.916412,31.645408405086265,13.360104999999749
cell_0,301.0,1.0698825,1.065241,0.016774219,35.935837,31.614448791666675,13.477241666666426
cell_0,302.0,1.0698853,1.0606409,0.016776608,35.759949,31.52126409402461,13.45762333333308
cell_0,303.0,1.0691276,1.0671524,0.016796883,35.861298,31.58306634525944,13.37953166666654
cell_0,304.0,1.0667444,1.0685774,0.016729848,35.722809,31.565931675289914,13.441963333333357
cell_0,305.0,1.0688608,1.069681,0.016760191,35.757107,31.5070767770814,13.342624999999922
cell_0,306.0,1.0691419,1.0695796,0.016749673,35.863701,31.635937901168,13.340716666666655
cell_0,307.0,1.0691915,1.0694458,0.016787345,35.896751,31.639886256108607,13.342718333333323
cell_0,308.0,1.0696068,1.0683233,0.016769702,35.981586,31.66789019366199,13.35878166666662
cell_0,309.0,1.0696694,1.0663208,0.016746238,36.0462,31.7853809865229,13.378264999999859
cell_0,310.0,1.0684117,1.0663478,0.016722796,36.153622,31.8714800714286,13.374225000000054
cell_0,311.0,1.0692772,1.0696644,0.016684864,36.181202,31.92044649589789,13.431831666667131
cell_0,312.0,1.0628723,1.0684477,0.016683722,36.196705,31.936294681159396,13.442256666666557
cell_0,313.0,1.064725,1.0663273,0.016680175,36.14307,31.90284427663389,13.474755000000005
cell_0,314.0,1.0648649,1.0695336,0.016670704,36.044617,31.83264663718411,13.426746666666197
cell_0,315.0,1.0690352,1.0692582,0.016736547,35.807526,31.5765465781391,13.340833333333528
cell_0,316.0,1.0684961,1.0681007,0.016815308,35.853485,31.5176306859504,13.357543333333645
cell_0,317.0,1.0693339,1.0691533,0.016814547,35.859024,31.500302948017605,13.341036666666817
cell_0,318.0,1.0693139,1.0691413,0.016816122,35.785374,31.5251987686833,13.340288333333834
cell_0,319.0,1.0693067,1.0691254,0.01679422,35.805798,31.561649780269004,13.340933333333426
cell_0,320.0,1.0693525,1.0688897,0.016790543,35.851238,31.53255499541709,13.340129999999771
cell_0,321.0,1.0679969,1.0683957,0.016795533,35.817738,31.54563679945807,13.341244999999374
cell_0,322.0,1.0675799,1.0687002,0.016770342,35.873978,31.588475905850117,13.425894999999825
cell_0,323.0,1.067449,1.0683781,0.016780268,35.888988,31.585492574866258,13.425786666667166
cell_0,324.0,1.0661716,1.0685889,0.016792331,35.921719,31.59262299282505,13.340141666666993
cell_0,325.0,1.066994,1.0675822,0.016790545,35.977222,31.612024513876467,13.427043333333375
cell_0,326.0,1.0685939,1.06765,0.016790684,36.340191,31.819089256153156,13.442926666666365
cell_0,327.0,1.0679792,1.067577,0.016637202,36.874321,32.45404200638104,13.42694500000022
cell_0,328.0,1.0684899,1.0644883,0.016454499,37.149971,32.98074626630928,13.475106666666882
cell_0,329.0,1.0673405,1.0669448,0.016414754,37.138031,33.063193097845634,13.34026999999963
cell_0,330.0,1.0670813,1.0683185,0.016430885,37.013145,32.99917917684024,13.342015000000053
cell_0,331.0,1.0669221,1.0676529,0.016448909,36.945087,32.90499123375453,13.442818333333708
cell_0,332.0,1.0645261,1.0673152,0.016451236,37.0005,32.865265183876666,13.460873333333682
cell_0,333.0,1.0644022,1.0695442,0.016442945,37.347694,33.1684995036101,13.424916666666588
cell_0,334.0,1.0695329,1.0697664,0.016335592,37.777084,33.52614054553478,13.341636666667181
cell_0,335.0,1.0687782,1.0688788,0.016230581,38.045414,33.98100023826724,13.360184999999667
cell_0,336.0,1.0702711,1.0679754,0.016152894,38.281258,34.28471718615105,13.373920000000119
cell_0,337.0,1.0703403,1.0680617,0.016089708,38.520908,34.54964534165931,13.376469999999973
cell_0,338.0,1.0703341,1.0692755,0.016036078,38.617702,34.70590201627482,13.35748999999972
cell_0,339.0,1.070029,1.066512,0.016012078,38.638935,34.81586125362316,13.391088333333999
cell_0,340.0,1.0669992,1.0665023,0.016009711,38.317856,34.734558927807484,13.375133333333846
cell_0,341.0,1.0679404,1.0677147,0.016040426,38.110329,34.402657148351636,13.376241666666465
cell_0,342.0,1.0695685,1.0666531,0.016190479,37.652454,33.89726679419518,13.392466666666829
cell_0,343.0,1.0675119,1.0663321,0.016280824,37.382046,33.479034320822166,13.392941666667078
cell_0,344.0,1.0674061,1.0693257,0.016372807,37.220558,33.15445578272729,13.425146666666842
cell_0,345.0,1.0677824,1.0680661,0.016421778,37.143822,32.99678911568794,13.4429766666668
cell_0,346.0,1.0691404,1.0690482,0.01645143,37.039951,32.897932040286506,13.425645000000001
cell_0,347.0,1.0690612,1.0688603,0.01646976,37.019566,32.90831797327186,13.342204999999998
cell_0,348.0,1.0690391,1.0680205,0.016464038,36.994305,32.890808426510375,13.34070166666667
cell_0,349.0,1.0676738,1.0685495,0.016457995,37.046051,32.9193158271277,13.42474666666667
cell_0,350.0,1.0654423,1.0672672,0.016473737,37.037884,32.90535039035493,13.441985000000022
cell_0,351.0,1.066672,1.0653728,0.016459551,37.107327,32.947588833785,13.389424999999997
cell_0,352.0,1.065249,1.0655535,0.016457306,37.187965,32.99130164137311,13.47732166666671
cell_0,353.0,1.067323,1.0683576,0.016465586,37.208092,33.0425089110288,13.426391666666678
cell_0,354.0,1.0683092,1.0672296,0.016426837,37.299553,33.166998933575904,13.442740000000049
cell_0,355.0,1.0690169,1.0688512,0.016402382,37.236515,33.21801578077269,13.340579999999985
cell_0,356.0,1.0677238,1.0684119,0.016414968,37.125538,33.04636144262291,13.426173333333281
cell_0,357.0,1.0607356,1.0675759,0.016457058,37.001602,32.88607321177506,13.44319333333333
cell_0,358.0,1.0674988,1.0647227,0.016476884,36.926235,32.794407144513784,13.47425666666665
cell_0,359.0,1.0650654,1.0640649,0.016489623,37.115582,32.87828260365289,13.47812166666675
cell_0,360.0,1.0649996,1.0673501,0.016459486,37.381802,33.128590713774585,13.342808333333354
cell_0,361.0,1.0678664,1.064146,0.016352108,37.699093,33.46901556104133,13.391503333333336
cell_0,362.0,1.0684118,1.0669384,0.016273607,37.897747,33.764279541186944,13.442579999999968
cell_0,363.0,1.0682194,1.068934,0.016215937,38.071522,33.99578177231336,13.42499666666663
cell_0,364.0,1.0687932,1.0686764,0.01618233,38.17849,34.19253123936161,13.425870000000092
cell_0,365.0,1.0692003,1.0666673,0.016152568,38.240417,34.26656959066424,13.46014833333332
cell_0,366.0,1.0691874,1.0687191,0.016132109,38.281487,34.353009405164684,13.425831666666635
cell_0,367.0,1.068893,1.0663059,0.016120391,38.055481,34.25598124954469,13.375651666666817
cell_0,368.0,1.0687414,1.0659732,0.016181905,37.742893,33.924817544626634,13.457903333333524
cell_0,369.0,1.0686384,1.0645282,0.0162856,37.455597,33.54795012602742,13.457068333333154
cell_0,370.0,1.0645186,1.0635659,0.016359365,37.214798,33.26669351656227,13.49184833333323
cell_0,371.0,1.0677253,1.0669333,0.016417481,37.231258,33.05585146886128,13.428320000000046
cell_0,372.0,1.0676295,1.0660003,0.016438022,37.096748,32.945585825199686,13.343781666666716
cell_0,373.0,1.0675622,1.0669138,0.016456433,37.054195,32.89501627386265,13.359995000000103
cell_0,374.0,1.0675855,1.0678817,0.01646243,37.010643,32.884997736505014,13.343858333333385
cell_0,375.0,1.0679543,1.0677738,0.016469164,37.079147,32.951252226905865,13.425415000000067
cell_0,376.0,1.0655049,1.0672592,0.016453141,37.158558,32.98019131655984,13.426026666666681
cell_0,377.0,1.0653461,1.0673223,0.016438592,37.243217,33.074602134821475,13.343366666666649
cell_0,378.0,1.0629482,1.0647074,0.016434524,37.367397,33.148929096564515,13.424148333333385
cell_0,379.0,1.0594556,1.0661149,0.016426496,37.422634,33.251208974683514,13.340473333333405
cell_0,380.0,1.0653667,1.0647047,0.016393727,37.500061,33.38503582899632,13.342065000000002
cell_0,381.0,1.0681189,1.065047,0.016350206,37.598351,33.49816640091329,13.37358166666648
cell_0,382.0,1.0680037,1.0648828,0.016353767,37.469429,33.43058733244213,13.354386666666688
cell_0,383.0,1.0679121,1.0650296,0.016389569,37.289768,33.27794895446262,13.457588333333357
cell_0,384.0,1.0673084,1.0547298,0.016418669,37.127914,33.14865364198694,13.592246666666567
cell_0,385.0,1.0674245,1.0623028,0.016460467,37.028809,32.93796702370103,13.39133500000001
cell_0,386.0,1.0675998,1.0541252,0.016458109,37.343403,33.03820116547401,13.512278333333477
cell_0,387.0,1.0681614,1.0442394,0.016387407,37.609612,33.36409676672693,13.674418333333355
cell_0,388.0,1.0667884,1.0582584,0.016301228,37.904049,33.71395432021467,13.407276666666439
cell_0,389.0,1.0499117,1.0569971,0.016226379,38.137104,33.99791608856081,13.473628333333181
cell_0,390.0,1.0487819,1.0595843,0.016174391,38.209595,34.20626708581747,13.443271666666744
cell_0,391.0,1.0409842,1.0674063,0.016137984,38.336197,34.37078408202767,13.34430999999992
cell_0,392.0,1.054733,1.0617303,0.016115539,38.366997,34.41753115681004,13.509331666666549
cell_0,393.0,1.0663438,1.0678614,0.016108897,38.244976,34.43546977876894,13.341393333333448
cell_0,394.0,1.0636747,1.0669897,0.016131241,38.07019,34.1422394073394,13.34170499999988
cell_0,395.0,1.0661352,1.0671895,0.016235195,37.623856,33.788197769300595,13.42563333333334
cell_0,396.0,1.067439,1.0651015,0.016336173,37.447052,33.40264430909093,13.377810000000075
cell_0,397.0,1.0632888,1.0621126,0.016394036,37.242172,33.184164523897095,13.493000000000272
cell_0,398.0,1.0647497,1.0576413,0.016426474,37.135349,33.04359197625577,13.424053333332996
cell_0,399.0,1.0652326,1.0567635,0.016445439,37.142975,32.980958936993666,13.558291666666628
cell_0,400.0,1.0636783,1.0621234,0.016464036,37.196007,32.96376586265709,13.476175000000028
cell_0,401.0,1.0658928,1.0650886,0.016464628,37.13203,32.95552587738419,13.356825000000148
cell_0,402.0,1.0619923,1.0647888,0.016472887,37.180378,33.00475503116647,13.357238333333225
cell_0,403.0,1.0594559,1.062245,0.016448593,37.224224,33.058947546846895,13.460633333333439
cell_0,404.0,1.058076,1.0630119,0.016435362,37.377571,33.17578474801057,13.458778333333127
cell_0,405.0,1.0449606,1.0660928,0.016421607,37.525314,33.314192487042035,13.342703333333096
cell_0,406.0,1.0608855,1.0663234,0.016402118,37.628338,33.460986279531035,13.4278383333333
cell_0,407.0,1.0548323,1.0666406,0.016350754,37.739872,33.61304358861339,13.426294999999905
cell_0,408.0,1.0426595,1.0664517,0.016309705,37.725952,33.72038482488893,13.428220000000147
cell_0,409.0,1.0669585,1.0657784,0.016328637,37.529537,33.54886401973096,13.341330000000017
cell_0,410.0,1.0656699,1.0653412,0.016377868,37.354202,33.28614988717015,13.343541666666958
cell_0,411.0,1.0656745,1.0586491,0.016417233,37.20322,33.101206291024496,13.527556666666836
cell_0,412.0,1.0665383,1.0576252,0.016449235,37.311996,33.1169811428571,13.52540666666658
cell_0,413.0,1.0629419,1.0635688,0.016442664,37.466808,33.24099470360108,13.374021666666765
cell_0,414.0,1.0556192,1.0661865,0.016358789,37.793434,33.58813405560709,13.340505000000121
cell_0,415.0,1.0669644,1.0628563,0.016254403,38.005386,33.91006807916279,13.394061666666433
cell_0,416.0,1.0645865,1.0656358,0.016205408,38.176079,34.174948958181744,13.35236166666679
cell_0,417.0,1.0439526,1.0600221,0.016156843,38.328938,34.3049223282784,13.504198333333383
cell_0,418.0,1.0560402,1.066324,0.016149661,38.391171,34.37354419925164,13.342865000000165
cell_0,419.0,1.0669073,1.0664551,0.016142951,38.361687,34.366309778673966,13.341689999999653
cell_0,420.0,1.0662833,1.0651579,0.016153879,38.093971,34.24979206090908,13.340836666666535
cell_0,421.0,1.0667531,1.066362,0.016209261,37.769627,33.86454643354143,13.340850000000016
cell_0,422.0,1.0661353,1.0664488,0.016317463,37.471439,33.48499833031674,13.341965000000103
cell_0,423.0,1.063808,1.0662092,0.016400116,37.337437,33.22688527264486,13.426346666666602
cell_0,424.0,1.0638028,1.0658982,0.016443271,37.152756,33.07793947584321,13.340889999999975
cell_0,425.0,1.0649281,1.0653149,0.016480375,37.138828,32.97140861775363,13.425065000000178
cell_0,426.0,1.0635319,1.0657997,0.016477114,37.190586,32.94770962050358,13.344688333333275
cell_0,427.0,1.0646418,1.0647448,0.016471511,37.185696,32.97085339165914,13.358078333332863
cell_0,428.0,1.0513592,1.0648222,0.016464543,37.213543,33.05604512453877,13.341795000000275
cell_0,429.0,1.0622097,1.0656996,0.016465209,37.25079,33.01917682001835,13.341301666666793
cell_0,430.0,1.0548745,1.0624709,0.016457476,37.278229,33.035436925045694,13.389236666666694
cell_0,431.0,1.056126,1.0657675,0.016446961,37.367714,33.102664700360975,13.424751666666513
cell_0,432.0,1.0548553,1.0657364,0.016433815,37.520088,33.2814072620564,13.340314999999828
cell_0,433.0,1.0401301,1.0657647,0.016409826,37.626633,33.38236173505797,13.340488333333633
cell_0,434.0,1.0560426,1.0657408,0.016344652,37.737984,33.587727899451636,13.338888333333307
cell_0,435.0,1.0644474,1.0655079,0.016338628,37.613586,33.48459469335766,13.425374999999379
cell_0,436.0,1.0630739,1.0646602,0.016401473,37.348667,33.238966547491025,13.424803333332724
cell_0,437.0,1.0643857,1.0639898,0.016439488,37.23571,33.102169671207946,13.425214999999541
cell_0,438.0,1.0652679,1.0644988,0.016469929,37.168594,33.05867143750012,13.341915000000153
cell_0,439.0,1.0605631,1.0643835,0.016488042,37.4025,33.10030969372692,13.425778333333437
cell_0,440.0,1.061882,1.0631927,0.016437704,37.639641,33.32464481535648,13.425561666667152
cell_0,441.0,1.0604329,1.064429,0.016343713,37.711708,33.54059140478288,13.340915000000193
cell_0,442.0,1.0625196,1.0648071,0.016308732,37.885307,33.79054708899086,13.425680000000284
cell_0,443.0,1.0639434,1.0637031,0.016272493,37.969986,33.90585667003677,13.358090000000084
cell_0,444.0,1.0656309,1.0445893,0.016234096,38.077179,34.06069612343466,13.742454999999609
cell_0,445.0,1.0659555,1.0532537,0.016215568,38.125443,34.04230553327251,13.524743333333754
cell_0,446.0,1.0643766,1.064413,0.016232323,38.096992,34.065264973247224,13.426440000000488
cell_0,447.0,1.0592486,1.063989,0.01620842,37.85331,33.96789131977825,13.341273333334053
cell_0,448.0,1.064343,1.0636907,0.016277289,37.58733,33.68235123034734,13.357691666667233
cell_0,449.0,1.0652808,1.0638206,0.01635528,37.417549,33.380158750224645,13.357691666666263
cell_0,450.0,1.0652997,1.0614508,0.016409149,37.263702,33.17205775843202,13.475608333333124
cell_0,451.0,1.0651654,1.0628425,0.01644779,37.247566,33.09293235682028,13.458638333333267
cell_0,452.0,1.0648382,1.0591944,0.016461791,37.2425,33.08030690983607,13.424506666666518
cell_0,453.0,1.0647463,1.0643337,0.016478304,37.270355,33.002024694519285,13.341354999999748
cell_0,454.0,1.0647039,1.0558162,0.016464792,37.274834,33.040862457272766,13.55841833333349
cell_0,455.0,1.063228,1.0564536,0.016470868,37.22591,33.08805896196654,13.542240000000069
cell_0,456.0,1.0547636,1.053996,0.016468002,37.202568,32.97379221917814,13.490641666666487
cell_0,457.0,1.0632907,1.0618285,0.016494002,37.166271,32.97824468845119,13.374451666666817
cell_0,458.0,1.0640476,1.062472,0.01650298,37.273579,32.926260360181004,13.442294999999998
cell_0,459.0,1.060768,1.0474393,0.016481472,37.232632,33.038050150489724,13.657540000000003
cell_0,460.0,1.0610192,1.0571704,0.016494535,37.167946,32.9423052549729,13.440956666666686
cell_0,461.0,1.0645175,1.0642408,0.016513042,37.153362,32.96599531862302,13.425304999999996
cell_0,462.0,1.0599377,1.0636771,0.016505972,37.133167,32.91033499909411,13.426201666666657
cell_0,463.0,1.0632949,1.0574923,0.016510244,37.063023,32.849598867094414,13.44076166666667
cell_0,464.0,1.062016,1.0591661,0.016512256,37.002544,32.851578838208454,13.408294999999999
cell_0,465.0,1.060432,1.0635961,0.016524894,36.999367,32.78151517278429,13.424524999999994
cell_0,466.0,1.0632564,1.0633391,0.01652322,37.382938,33.18301243859648,13.427469999999994
cell_0,467.0,1.0594114,1.0632976,0.01643092,37.748119,33.43240685013625,13.425664999999997
cell_0,468.0,1.0634983,1.0613592,0.016294468,38.168751,33.9178447037375,13.474215000000065
cell_0,469.0,1.0601008,1.053901,0.016195055,38.394897,34.322316718246896,13.591276666666696
cell_0,470.0,1.0578228,1.0594316,0.016122464,38.59024,34.58699412443649,13.508853333333414
cell_0,471.0,1.0611887,1.0588702,0.016072504,38.69138,34.84215526822434,13.42527999999996
cell_0,472.0,1.0416328,1.0642393,0.016045393,38.812588,34.92944890695576,13.339290000000013
cell_0,473.0,1.0612651,1.0638636,0.01602895,38.831642,34.93697605833336,13.341193333333285
cell_0,474.0,1.0647072,1.0583787,0.01605043,38.411346,34.610060212341246,13.424818333333436
cell_0,475.0,1.0646758,1.058724,0.016168565,37.962727,34.116788385805215,13.360358333333352
cell_0,476.0,1.0641997,1.0529991,0.016311204,37.584957,33.683455229299376,13.425546666666682
cell_0,477.0,1.0642273,1.0582417,0.016386917,37.445877,33.3603084377838,13.401974999999947
cell_0,478.0,1.0633408,1.0606132,0.016437357,37.362511,33.24381234626044,13.34344666666681
cell_0,479.0,1.0639844,1.0626734,0.016460493,37.32914,33.111992589416076,13.425695000000026
cell_0,480.0,1.0566306,1.0631902,0.016471658,37.372292,33.10123414107138,13.426740000000185
cell_0,481.0,1.0506681,1.0527108,0.016601551,34.699841,30.924045172227277,13.508793333333355
cell_0,482.0,1.058108,1.0496664,0.017327834,34.347652,29.738307617079855,13.57577666666645
cell_0,483.0,1.057606,1.0547434,0.017741319,32.603363,27.9674225252062,13.499371666666654
cell_0,484.0,1.056636,1.0567,0.018106695,36.267448,28.84017113079011,13.425061666666686
cell_0,485.0,1.0612692,1.0554538,0.017208096,33.640873,29.838445500917484,13.390860000000005
cell_0,486.0,1.051676,1.0515947,0.01661331,36.121407,31.483231923290155,13.52498000000002
cell_0,487.0,1.0553005,1.0457286,0.016875995,35.91412,31.50424439371533,13.525504999999976
cell_0,488.0,1.0627018,1.0401281,0.016885953,36.060528,31.490283586776886,13.59110833333325
cell_0,489.0,1.0610656,1.0457861,0.016885865,36.185066,31.581137906787415,13.575598333333376
cell_0,490.0,1.0611809,1.0557579,0.016891904,36.194389,31.630162378927988,13.47666833333351
cell_0,491.0,1.0624331,1.0560938,0.016886938,36.080067,31.62701577124181,13.40855833333335
cell_0,492.0,1.0624239,1.0495801,0.016891776,36.144447,31.640362132586354,13.508135000000038
